AT,V,AP,AT_V,AT_RH,PE_Label
13.61,41.74,1021.66,568.0814,855.1162999999999,4
24.96,74.99,1008.25,1871.7504,2009.7792,2
25.68,59.44,1012.33,1526.4191999999998,1728.0072000000002,2
23.01,59.44,1012.82,1367.7144,1901.0862000000002,2
30.28,58.9,1005.03,1783.492,1652.9852,2
5.86,40.62,1017.03,238.0332,498.45160000000004,4
9.68,39.61,1015.63,383.4248,721.16,4
26.04,71.14,1011.66,1852.4856,1795.458,2
12.0,39.35,1015.48,472.20000000000005,990.1200000000001,4
15.45,46.63,1012.6,720.4335,1320.5114999999998,3
30.09,69.48,1009.51,2090.6532,1601.9916,2
11.23,41.17,1019.36,462.33910000000003,638.4255,4
10.59,41.93,1017.7,444.0387,983.9168999999999,4
19.89,51.43,1007.33,1022.9427000000001,1831.4712,2
14.35,40.71,1023.09,584.1885,997.3249999999999,4
5.47,40.62,1018.66,222.1914,457.3467,4
16.11,44.92,1025.37,723.6612,1286.3835,3
26.03,59.07,1007.3,1537.5921,2147.9956,2
30.61,68.84,1011.18,2107.1924,1607.0249999999999,2
22.54,63.07,1011.71,1421.5978,1840.1656,2
11.67,40.23,1017.65,469.48409999999996,962.5416,4
11.71,41.44,1015.37,485.2624,936.2145000000002,4
10.91,39.61,1018.44,432.1451,702.3857999999999,3
29.53,70.94,1007.22,2094.8582,2087.1804,2
30.54,69.14,1007.25,2111.5356,2151.8484,2
10.72,45.0,1023.22,482.40000000000003,932.104,4
25.54,48.41,1010.51,1236.3914,1413.3836000000001,2
24.89,64.27,1013.52,1599.6803,1609.1385000000002,2
29.33,52.84,1006.04,1549.7972,1299.3189999999997,2
9.33,39.96,1024.55,372.8268,919.7514,4
20.76,58.18,1007.8,1207.8168,2059.8072,2
28.78,60.07,1014.54,1728.8146000000002,1411.0834,2
19.62,43.56,1012.89,854.6472000000001,737.7120000000001,3
24.92,60.95,1014.88,1518.8740000000003,1509.6536,2
11.33,41.16,1019.05,466.34279999999995,987.1828999999999,3
22.12,63.91,1009.61,1413.6892,2009.1596,2
18.27,51.43,1010.38,939.6261,1614.8853,3
15.9,41.35,1005.35,657.465,1476.951,3
14.67,71.14,1019.84,1043.6238,1140.1524,3
17.94,37.2,1012.64,667.368,1221.8934000000002,3
18.92,44.63,1020.32,844.3996000000001,904.5652000000001,3
15.27,56.89,1013.28,868.7103,1327.2684,3
16.31,68.28,1003.98,1113.6468,1608.4922,3
4.99,41.03,1022.33,204.73970000000003,414.7189,5
24.07,71.97,1008.83,1732.3179,2283.5209,2
20.03,62.26,1012.15,1247.0678,1653.2762000000002,2
15.83,41.67,1013.39,659.6361,1173.3196,3
25.44,70.17,1000.65,1785.1248,2337.6816000000003,2
23.38,52.84,1005.27,1235.3992,1940.0724,2
30.17,64.79,1017.06,1954.7143000000003,1321.7477000000001,2
29.97,73.06,1009.41,2189.6082,2345.4522,2
6.86,42.49,1007.95,291.4814,644.5656,4
21.87,49.39,1019.99,1080.1593,1466.3835,3
20.46,51.43,1007.31,1052.2578,1907.895,2
12.03,40.1,1015.32,482.40299999999996,1027.2417,4
32.21,68.3,1014.94,2199.9429999999998,1590.5298,1
33.08,69.75,1009.03,2307.33,1445.2651999999998,2
5.66,35.79,1013.86,202.5714,534.4172,4
19.35,50.12,1005.43,969.822,1936.935,2
23.43,51.43,1011.31,1205.0049,1723.2765,2
11.18,37.5,1013.32,419.25,830.8975999999999,4
28.37,72.86,1004.81,2067.0382,1518.3624000000002,2
11.49,39.22,1016.35,450.63779999999997,610.2339,4
18.87,43.43,1009.16,819.5241000000001,1311.4650000000001,3
20.3,59.8,1015.24,1213.94,1598.625,3
12.39,49.83,1007.6,617.3937,1145.2077000000002,3
33.13,74.34,999.57,2462.8842000000004,1601.5042000000003,2
18.26,59.15,1012.38,1080.0790000000002,1565.6124,3
11.21,41.06,1021.75,460.28260000000006,863.1700000000001,4
18.19,44.06,1017.24,801.4514000000001,1432.0987000000002,3
12.6,41.74,1022.13,525.924,855.414,4
20.18,43.43,1011.31,876.4173999999999,1313.9198,3
22.89,65.34,1015.53,1495.6326000000001,1396.29,3
12.19,44.63,1018.96,544.0397,986.2928999999999,3
25.86,59.07,1008.59,1527.5502,2101.9008,2
15.33,52.05,1014.15,797.9264999999999,1234.9848,3
17.3,62.1,1020.28,1074.3300000000002,1523.438,3
11.52,40.75,1016.23,469.44,981.2736,4
32.09,79.74,1006.92,2558.8566,1973.5350000000003,2
24.82,72.99,1007.81,1811.6118,2102.7504,2
27.85,66.44,1008.48,1850.354,2148.6275,1
25.72,74.67,1016.64,1920.5124,1952.9196000000002,2
25.61,74.22,1010.26,1900.7741999999998,1924.5915,2
22.18,45.09,1014.04,1000.0962000000001,956.6234000000001,3
13.92,41.16,1003.83,572.9472,1234.5647999999999,3
14.26,44.2,1019.81,630.292,1090.3195999999998,3
27.02,71.25,1000.48,1925.175,2373.9772,2
14.29,37.85,1009.98,540.8765,1326.2549,3
11.23,41.17,1019.36,462.33910000000003,638.4255,4
17.57,43.7,1015.53,767.8090000000001,1181.0554,3
12.67,41.16,1016.92,521.4971999999999,1175.776,3
27.42,65.74,1013.43,1802.5908,1903.4964000000002,2
15.63,43.02,1012.57,672.4026000000001,630.2016,3
13.74,44.21,1023.26,607.4454000000001,1156.9080000000001,3
29.61,67.07,1005.91,1985.9426999999998,1163.0808,2
30.39,66.54,1002.7,2022.1506000000002,1797.5685,1
15.24,44.45,1020.56,677.418,1007.8212,3
12.52,42.34,1018.67,530.0968,1193.0308,3
24.56,51.86,1014.43,1273.6816,1690.9559999999997,2
16.39,58.59,1014.58,960.2901,1480.6726,3
10.64,41.04,1025.0,436.66560000000004,995.7976000000001,3
18.06,65.48,1018.79,1182.5688,1407.777,3
12.81,44.58,1016.49,571.0698,1034.5356000000002,4
10.03,42.18,1017.3,423.06539999999995,862.4796999999999,4
22.74,58.12,1015.16,1321.6488,1809.6491999999998,2
20.65,41.67,1012.76,860.4855,934.8255,3
8.19,41.66,1016.57,341.19539999999995,617.3621999999999,4
14.08,39.31,1011.67,553.4848000000001,1013.76,3
8.74,40.03,1016.81,349.86220000000003,816.0538,4
28.9,68.84,1011.64,1989.476,1862.3159999999998,2
13.95,40.2,1013.18,560.79,1266.2414999999999,3
7.89,40.46,1019.61,319.2294,588.0417,4
25.17,64.79,1017.87,1630.7643000000003,1592.2542,2
26.94,68.24,1010.49,1838.3855999999998,2063.0652,2
14.08,40.73,1017.52,573.4784,1288.1792,3
14.32,40.78,1024.49,583.9696,1057.3888000000002,3
24.63,59.57,1010.45,1467.2091,2102.4168,2
26.59,69.13,1009.27,1838.1666999999998,1966.5964,2
11.62,39.72,1018.4,461.54639999999995,790.8571999999999,4
17.32,43.7,1015.13,756.884,1067.9512,3
20.39,64.15,1021.31,1308.0185000000001,1271.3165000000001,3
11.64,41.39,1017.36,481.7796,970.7760000000001,4
22.08,55.5,1018.42,1225.4399999999998,1290.7967999999998,3
17.77,52.9,1020.11,940.0329999999999,1448.4327,3
22.43,69.84,1006.94,1566.5112000000001,1694.3622,2
21.87,66.86,1013.01,1462.2282,1255.1193,3
25.59,72.43,1007.88,1853.4837000000002,2123.4582,2
15.24,40.0,1017.34,609.6,993.0383999999999,3
8.14,37.49,1009.04,305.1686,653.8862,4
21.2,59.39,1014.04,1259.068,1803.272,2
10.9,39.64,1010.58,432.076,707.192,4
17.23,41.1,1002.45,708.153,1186.8024,3
14.03,49.83,1006.64,699.1148999999999,1262.8403,3
8.42,42.28,1008.4,355.99760000000003,739.1076,4
29.09,47.93,1003.05,1394.2837,1400.1017000000002,2
4.08,35.19,1018.87,143.5752,396.0456,4
29.72,68.08,1010.72,2023.3375999999998,1588.8311999999999,2
5.98,41.31,1001.66,247.03380000000004,535.21,4
28.83,64.96,1000.05,1872.7967999999996,1832.7231,1
12.9,43.41,1015.92,559.9889999999999,763.035,3
34.61,73.03,1013.61,2527.5683,1277.4551,2
18.32,47.83,1005.06,876.2456,1597.6871999999998,3
27.37,72.58,1008.16,1986.5146,2187.9578,1
16.02,44.21,1020.97,708.2442,1371.9528,3
22.1,74.87,1009.4,1654.6270000000002,1895.738,2
6.93,39.81,1017.25,275.8833,604.9197,4
6.75,39.37,1020.26,265.7475,479.18249999999995,4
25.42,67.25,1017.92,1709.4950000000001,1744.0662000000002,2
23.05,58.86,1013.84,1356.723,1433.9405000000002,2
7.23,41.22,1015.23,298.0206,708.8292000000001,4
22.59,59.43,1005.85,1342.5237,1898.0118,2
9.06,39.66,1019.64,359.3196,697.4388000000001,4
11.82,41.17,1019.5,486.62940000000003,658.8468,4
25.14,60.93,1007.44,1531.7802,1928.4894,2
25.21,70.04,1009.51,1765.7084000000002,1919.2373,2
10.54,41.93,1016.64,441.94219999999996,985.7007999999998,4
32.42,75.08,1004.82,2434.0936,1349.3204,2
19.88,44.6,1015.52,886.648,752.458,3
24.73,70.72,1009.82,1748.9056,2195.7767000000003,2
12.67,48.14,1017.41,609.9338,1059.5920999999998,3
11.02,40.81,1016.31,449.7262,860.9925999999999,4
18.09,48.92,1010.6,884.9628,942.6699,3
19.67,44.71,1015.46,879.4457000000001,618.8182,3
19.96,56.03,1020.59,1118.3588,1296.402,3
12.3,40.69,1015.74,500.487,1015.734,4
21.99,51.19,1009.19,1125.6680999999999,1815.9342,2
25.35,71.98,1006.83,1824.6930000000002,2241.954,2
6.22,38.68,1017.87,240.5896,431.73019999999997,4
15.69,37.87,1021.18,594.1803,1323.9222,3
21.44,60.32,1015.2,1293.2608,1738.7839999999999,2
24.27,63.9,1013.5,1550.8529999999998,1482.6543000000001,3
21.55,60.27,1017.42,1298.8185,1995.3145000000002,2
23.74,49.5,1013.2,1175.1299999999999,1175.3673999999999,3
11.94,44.2,1017.97,527.748,990.1842,4
23.45,70.04,1010.99,1642.438,1857.24,2
17.36,44.63,1020.49,774.7768,941.0856,3
17.51,68.28,1004.36,1195.5828000000001,1661.1737000000003,2
22.23,46.93,1013.09,1043.2539,1289.7846000000002,2
27.01,52.3,1007.78,1412.623,1630.8638,2
19.96,39.53,1006.16,789.0188,1252.8892,3
24.43,65.27,1013.25,1594.5460999999998,1353.422,2
24.26,61.02,1009.78,1480.3452000000002,1860.2568000000003,2
23.45,66.48,1003.66,1558.9560000000001,1778.2134999999998,2
15.95,42.24,1017.71,673.728,1105.6539999999998,3
23.03,54.42,1014.42,1253.2926,1726.7894000000001,3
15.47,48.98,1016.42,757.7206,1389.9795,3
7.71,40.71,1021.53,313.8741,736.1508,4
14.27,41.48,1014.83,591.9196,894.729,3
11.02,41.17,1018.18,453.6934,957.1972,4
23.25,72.99,1009.17,1697.0175,2089.0125,2
13.45,45.87,1008.42,616.9514999999999,1180.1029999999998,3
12.87,39.3,1020.64,505.79099999999994,957.2705999999998,3
8.16,39.3,1019.39,320.688,696.7008,4
27.93,73.68,1015.41,2057.8824,1395.1035000000002,2
20.12,58.12,1015.47,1169.3744,1597.1256,3
16.5,39.72,1003.05,655.38,1088.8349999999998,3
18.92,67.71,1008.19,1281.0732,1220.9076000000002,2
26.04,74.67,1016.68,1944.4068,2114.448,2
19.23,45.01,1012.24,865.5423,1402.0593,3
31.11,74.87,1009.11,2329.2057,1706.6946,2
25.45,74.33,1015.53,1891.6985,2060.1775000000002,2
14.56,25.88,1009.46,376.8128,1138.8832,3
28.18,49.3,1003.97,1389.274,1565.6808,2
21.9,57.76,1017.45,1264.944,1464.8909999999998,2
22.04,59.14,1017.34,1303.4456,1867.8899999999999,2
29.83,71.98,1004.32,2147.1634,2015.0164999999997,1
25.21,75.6,1017.19,1905.876,1760.6664,2
31.11,71.8,1010.81,2233.698,1744.6488,2
18.94,48.7,1008.5,922.3780000000002,1796.0802,3
23.34,59.44,1012.67,1387.3296,1884.9384,2
22.5,59.54,1007.99,1339.65,2106.6749999999997,2
32.38,77.24,1007.7,2501.0312,1980.037,2
7.39,39.81,1019.45,294.1959,628.2977999999999,4
21.84,59.39,1015.77,1297.0776,1924.5408,2
14.72,43.34,1013.07,637.9648000000001,1260.1792,3
24.67,49.5,1013.62,1221.1650000000002,1465.8914000000002,3
23.17,51.19,1009.5,1186.0723,1764.3955000000003,2
19.66,59.87,1018.75,1177.0442,1722.216,2
23.95,59.92,1010.15,1435.084,2068.5615000000003,2
31.07,64.96,1005.2,2018.3071999999997,1830.9551,1
27.03,71.14,1010.33,1922.9142000000002,1790.7375000000002,2
10.96,37.5,1013.46,411.00000000000006,871.7584000000002,4
7.84,41.39,1018.21,324.4976,720.6528,4
31.3,67.17,1007.27,2102.4210000000003,1971.5870000000002,2
15.76,44.89,1010.33,707.4664,1340.5456,3
23.09,45.01,1012.25,1039.2809,1014.8055,3
16.9,38.58,1014.09,652.002,1184.859,3
17.98,59.15,1012.09,1063.517,1492.8794,3
13.86,40.66,1017.15,563.5475999999999,1161.7451999999998,3
15.47,46.48,1007.69,719.0456,1408.8528999999999,3
7.11,40.77,1022.4,289.8747,646.6545000000001,4
29.52,77.24,1008.55,2280.1247999999996,2250.6047999999996,2
7.94,40.6,1015.3,322.36400000000003,731.5916000000001,4
29.7,57.35,1005.63,1703.295,1703.295,2
23.5,50.23,1017.51,1180.405,1766.025,3
20.03,60.77,1017.23,1217.2231000000002,1759.0346,2
8.49,36.25,1029.7,307.7625,716.6409,4
12.48,40.67,1011.24,507.56160000000006,762.528,4
9.96,42.03,1017.78,418.6188,820.6044,4
16.64,44.9,1021.02,747.136,1170.4576000000002,3
14.35,35.71,1016.1,512.4385,873.341,3
9.07,40.67,1014.41,368.87690000000003,638.4373,4
12.57,41.66,1009.11,523.6662,889.2017999999999,4
9.32,37.73,1022.14,351.6436,740.8468,4
27.17,67.17,1006.76,1825.0089000000003,2216.8003000000003,2
24.48,50.23,1017.03,1229.6304,1637.4672,3
6.69,36.24,1013.35,242.44560000000004,609.3921,4
14.89,39.58,1012.26,589.3462,1155.1662000000001,3
22.32,47.93,1004.07,1069.7976,1940.7240000000002,2
7.64,39.85,1012.78,304.454,673.0076,4
25.34,59.39,1014.02,1504.9426,1864.5172,2
6.05,42.85,1013.09,259.2425,555.8739999999999,4
16.72,53.82,1015.46,899.8703999999999,1118.568,3
20.82,52.84,1004.13,1100.1288000000002,1653.5244,2
18.94,46.93,1010.22,888.8542000000001,1429.0230000000001,2
22.72,69.84,1005.96,1586.7648,1906.208,2
22.02,69.45,1013.84,1529.289,1668.0149999999999,2
15.67,38.62,1015.76,605.1754,1038.7643,3
6.17,40.07,1013.7,247.2319,363.9683,5
20.14,46.33,1013.24,933.0862,1679.4746,3
28.05,62.6,1017.01,1755.93,1303.203,2
9.77,41.44,1017.69,404.86879999999996,764.6002,4
18.91,56.9,1006.98,1075.979,1589.7637,2
15.55,43.02,1011.97,668.9610000000001,694.463,3
11.95,41.58,1015.83,496.881,1067.7324999999998,3
15.33,37.2,1013.4,570.2760000000001,1210.9167,3
25.62,60.29,1017.81,1544.6298,1312.7688,2
26.75,56.57,1013.76,1513.2475,1549.6275,2
19.37,63.09,1018.79,1222.0533,1579.0424,3
10.32,41.46,1017.98,427.8672,904.6512,4
16.85,41.35,1006.14,696.7475000000001,1334.6885,3
12.42,43.8,1023.13,543.996,991.116,3
20.3,48.41,1007.48,982.723,1820.098,2
14.1,42.74,1026.92,602.634,948.225,3
11.77,42.03,1017.63,494.6931,933.9495,4
26.16,59.87,1013.24,1566.1992,1881.4272,2
26.85,69.84,1002.84,1875.2040000000002,2183.1735000000003,1
12.86,40.6,1013.6,522.116,1091.1709999999998,4
14.12,40.92,1022.46,577.7904,1034.7136,3
12.87,39.3,1019.26,505.79099999999994,920.8485,4
26.23,59.14,1016.98,1551.2422000000001,1981.4142000000002,2
10.63,40.67,1017.13,432.32210000000003,702.8556000000001,4
15.62,41.76,1023.82,652.2911999999999,1033.5754,3
25.95,73.77,1001.35,1914.3314999999998,2404.7865,2
18.77,39.54,1009.39,742.1658,1189.0795,3
10.22,45.01,1018.27,460.0022,956.7964000000001,4
17.67,50.88,1015.64,899.0496000000002,1600.0185000000001,3
20.89,70.32,1011.22,1468.9848,1873.4152000000001,2
22.5,58.79,1017.48,1322.775,1642.9499999999998,2
32.45,68.3,1015.26,2216.335,1431.694,2
10.31,44.63,1020.55,460.13530000000003,913.6722000000001,4
20.08,63.09,1019.0,1266.8472,1547.3647999999998,2
28.28,56.9,1006.38,1609.132,1837.9171999999999,2
8.4,38.5,1013.67,323.40000000000003,580.692,4
24.31,67.79,1010.64,1647.9749000000002,1851.2065,2
7.53,41.16,1023.19,309.9348,687.3384,4
25.17,72.39,1001.69,1822.0563000000002,2278.1367000000005,2
6.9,40.62,1018.48,280.278,543.9960000000001,4
23.03,44.89,1010.26,1033.8167,1378.3455000000001,2
13.17,38.91,1016.55,512.4446999999999,980.7699,4
25.09,69.68,1012.18,1748.2712000000001,2291.4697,2
19.13,40.79,1004.47,780.3127,1754.221,3
29.56,73.88,1005.77,2183.8927999999996,1964.262,2
31.93,70.4,1005.27,2247.8720000000003,2353.5602999999996,2
13.8,42.99,1007.16,593.2620000000001,928.464,4
27.61,49.16,1005.01,1357.3075999999999,983.7443000000001,2
16.36,43.99,1021.34,719.6764000000001,1392.7268,3
27.27,72.24,1010.69,1969.9847999999997,2129.5143000000003,2
20.27,56.65,1020.75,1148.2955,1360.5224,3
22.28,60.27,1018.98,1342.8156000000001,1874.1936000000003,2
26.99,62.26,1011.13,1680.3973999999998,1923.5772999999997,2
25.79,67.17,1007.89,1732.3143,2098.7902,2
29.49,69.71,1009.34,2055.7479,1661.7614999999998,2
25.85,67.69,1007.7,1749.7865,1813.1190000000001,2
25.82,69.68,1012.69,1799.1376000000002,2322.2508,2
24.67,68.14,1004.96,1681.0138000000002,1434.5605,2
30.09,64.96,1001.29,1954.6463999999999,1686.2436,2
11.27,40.62,1017.03,457.78739999999993,698.0637999999999,4
20.28,68.63,1012.42,1391.8164,1425.8868000000002,3
19.36,39.54,1008.97,765.4943999999999,1140.6912,3
15.37,41.96,1011.58,644.9252,1487.2012,3
13.79,45.08,1023.3,621.6532,1152.7060999999999,3
24.35,73.17,1012.2,1781.6895000000002,2091.178,2
20.51,63.09,1016.39,1293.9759000000001,1907.2249,2
21.93,61.45,1008.92,1347.5985,2160.9822,2
28.24,71.58,1010.1,2021.4191999999998,1918.0608,2
25.19,64.44,1014.75,1623.2436,1621.7322,2
31.71,73.5,1010.63,2330.685,1273.7907,2
24.88,63.31,1014.23,1575.1528,1387.3087999999998,2
30.65,71.98,1004.92,2206.187,1942.9035,1
29.01,68.08,1010.74,1975.0008,1523.3151,1
10.06,42.02,999.37,422.72120000000007,992.4190000000001,4
14.66,41.92,1030.81,614.5472,1009.7808,3
26.12,68.51,1013.06,1789.4812000000002,1801.2351999999998,2
23.92,61.87,1009.63,1479.9304,1295.5072,2
21.88,59.39,1015.58,1299.4532,1907.7171999999998,2
16.0,42.86,1013.88,685.76,1307.84,3
24.74,59.21,1012.18,1464.8554,1835.7079999999999,2
6.93,40.67,1020.17,281.8431,493.13879999999995,5
12.26,39.96,1011.79,489.9096,969.2756,4
14.44,40.8,1025.05,589.1519999999999,817.1596000000001,4
11.85,42.07,1017.92,498.5295,1107.3825,3
21.35,57.76,1017.36,1233.176,1560.685,3
27.31,65.12,1016.05,1778.4272,1255.7137999999998,2
23.59,43.77,1010.85,1032.5343,1320.5682,2
11.94,40.66,1016.61,485.4803999999999,1147.5534,3
24.97,50.23,1015.6,1254.2431,1418.0463,3
24.78,57.19,1008.08,1417.1682,1620.6120000000003,2
8.18,43.69,1017.16,357.38419999999996,721.1487999999999,4
13.75,40.66,1016.41,559.0749999999999,1283.0125,3
15.52,43.7,1015.8,678.224,1183.7104,3
14.98,43.99,1022.66,658.9702000000001,1248.4332000000002,3
13.42,40.78,1025.03,547.2676,1040.1842000000001,3
24.05,72.24,1011.32,1737.3719999999998,2139.007,2
29.75,74.87,1009.1,2227.3825,1680.875,2
17.89,42.42,1008.92,758.8938,1164.2812,3
27.84,72.39,1001.18,2015.3376,2323.5263999999997,2
18.24,58.46,1017.38,1066.3103999999998,1585.4207999999999,2
12.0,41.17,1019.48,494.04,704.52,4
12.23,43.69,1016.46,534.3287,1032.2120000000002,4
22.67,64.15,1021.02,1454.2805000000003,1598.0083,3
16.73,37.2,1012.94,622.3560000000001,1238.6892,3
21.65,56.89,1013.13,1231.6685,1430.4154999999998,2
21.18,45.01,1012.57,953.3118,1017.699,3
21.06,67.07,1004.9,1412.4941999999999,1770.9354,2
13.88,48.79,1017.28,677.2052,1102.0720000000001,3
19.08,46.93,1010.6,895.4243999999999,1435.0067999999997,3
17.48,40.89,1011.39,714.7572,1091.626,3
16.23,43.69,1016.4,709.0887,1118.247,3
24.99,60.37,1005.66,1508.6462999999999,1871.0013,2
12.53,44.03,1007.21,551.6958999999999,1055.026,4
18.3,37.2,1012.23,680.7600000000001,1246.047,4
7.51,41.66,1015.9,312.86659999999995,588.1081,4
28.66,77.95,1009.56,2234.047,1979.5461999999998,2
25.6,63.9,1013.16,1635.8400000000001,1361.664,3
12.75,39.85,1012.51,508.08750000000003,795.2175,4
17.19,58.86,1016.74,1011.8034,1477.8243,3
30.51,60.75,1009.86,1853.4825,1556.01,2
8.23,40.77,1011.92,335.53710000000007,745.5557000000001,4
10.17,40.1,1014.05,407.817,934.623,4
27.04,73.67,1006.82,1992.0368,2094.248,2
10.74,40.92,1021.74,439.48080000000004,1019.9778,3
21.96,58.79,1010.51,1291.0284,1917.5472,2
23.14,62.26,1011.87,1440.6964,1537.4216,2
27.41,69.98,1008.51,1918.1518,1795.0809,2
25.61,67.69,1009.22,1733.5409,1760.9436,2
18.55,61.87,1008.45,1147.6885,1211.315,3
30.55,66.25,1009.15,2023.9375,1940.536,2
24.4,41.1,1002.14,1002.84,945.5,3
25.17,68.08,1012.83,1713.5736000000002,1532.0979,2
22.1,65.06,1014.56,1437.8260000000002,1580.15,2
11.48,42.02,1000.29,482.38960000000003,1087.8448,4
24.04,59.43,1007.6,1428.6971999999998,1850.5992,2
12.74,41.38,1021.92,527.1812,721.9758,4
20.65,57.5,1016.04,1187.375,1805.8425,2
9.6,41.03,1021.01,393.888,662.688,4
28.61,69.84,1004.24,1998.1224,1938.0413999999998,1
16.58,37.64,1015.23,624.0712,1352.7622,3
16.81,38.52,1018.26,647.5212,1264.2800999999997,3
5.46,40.81,1025.73,222.82260000000002,510.6192,4
23.19,49.82,1014.59,1155.3258,1635.3588,3
11.86,40.27,1008.06,477.60220000000004,864.7126,4
20.36,66.05,1015.86,1344.7779999999998,1775.1884,3
25.14,63.47,1012.58,1595.6358,1766.5878,2
28.42,75.23,1010.25,2138.0366000000004,1614.256,2
10.96,45.01,1017.97,493.3096,1050.1872,3
18.48,52.05,1012.41,961.884,1260.336,3
16.48,41.35,1005.61,681.4480000000001,1467.8736,3
14.04,40.2,1013.29,564.408,1257.1416,3
22.24,41.1,1001.96,914.064,947.424,3
11.77,40.71,1024.55,479.1567,853.2072999999999,4
32.41,58.9,1003.26,1908.9489999999998,1469.1452999999997,2
17.8,62.26,1011.81,1108.228,1598.6180000000002,3
19.08,59.15,1013.1,1128.5819999999999,1561.1255999999996,3
11.72,40.35,1012.08,472.90200000000004,984.2456000000001,4
27.92,68.12,1011.54,1901.9104000000002,1390.416,2
22.73,66.75,1018.13,1517.2275,1910.6838,2
30.67,72.86,1004.25,2234.6162,1616.9224000000002,2
26.81,61.47,1009.68,1648.0106999999998,1832.1954,2
15.39,39.31,1008.78,604.9809,1026.0513,3
22.92,61.9,1013.27,1418.748,1795.0944,2
29.53,71.43,1011.79,2109.3279,1695.3173,2
32.84,68.14,1003.59,2237.7176000000004,1441.0192000000002,1
15.78,41.48,1015.55,654.5543999999999,823.2426,3
6.65,40.69,1020.11,270.5885,597.436,4
14.64,53.82,1016.33,787.9248,887.0376000000001,3
15.12,41.79,1007.16,631.8648,1245.1319999999998,3
28.36,69.88,1007.75,1981.7967999999998,2387.0612,2
24.27,74.93,1012.73,1818.5511000000001,1791.3687,2
27.77,51.43,1006.58,1428.2111,1916.4077000000002,2
11.17,39.72,1002.4,443.6724,909.238,4
23.71,67.17,1007.27,1592.6007000000002,2138.6420000000003,2
28.12,73.42,1011.49,2064.5704,2254.0992,2
19.17,52.9,1016.56,1014.0930000000001,1250.4591000000003,3
19.67,44.89,1009.43,882.9863000000001,1453.2196000000001,3
18.5,46.93,1015.0,868.205,1235.9850000000001,3
16.36,39.99,1008.91,654.2364,1185.7728,3
22.43,63.76,1009.84,1430.1368,1688.3060999999998,2
30.8,73.56,1007.39,2265.648,2334.024,2
22.07,60.08,1017.68,1325.9656,1572.0461,3
15.51,41.76,1022.81,647.6976,1078.7205,3
29.78,69.71,1008.96,2075.9638,2008.9587999999999,2
9.61,39.04,1023.45,375.1744,727.0926,4
31.99,53.53,1004.98,1712.4247,1712.4247,2
29.72,74.78,1009.32,2222.4616,1642.03,2
15.47,43.13,1015.11,667.2211000000001,781.235,3
4.62,38.44,1016.09,177.59279999999998,337.90680000000003,4
15.61,41.2,1016.12,643.1320000000001,1175.1208,3
7.35,41.66,1015.55,306.20099999999996,585.5745,4
23.77,61.87,1009.8,1470.6499,1303.3091,2
10.88,44.63,1020.52,485.5744000000001,944.4928000000001,3
12.99,43.8,1023.16,568.962,839.8035000000001,3
22.99,46.93,1014.15,1078.9207,1136.1658,3
24.38,58.2,1016.93,1418.916,1258.2518,2
25.14,69.13,1011.15,1737.9281999999998,2153.7438,2
13.21,40.03,1018.12,528.7963000000001,1096.1658000000002,3
13.56,39.18,1023.4,531.2808,865.3992000000001,4
10.6,41.46,1021.23,439.476,943.612,4
12.78,41.04,1025.16,524.4911999999999,1088.0892,3
27.44,66.56,1005.51,1826.4064,1901.0432,1
